Gr Liv Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
1390,545.0,207000,1,0,0,0,0
1948,434.0,195000,1,0,0,0,0
1700,544.0,200000,1,0,0,0,0
1737,578.0,203160,1,0,0,0,0
1611,572.0,195800,1,0,0,0,0
1552,782.0,212900,1,0,0,0,0
1720,565.0,196500,1,0,0,0,0
1336,502.0,198000,1,0,0,0,0
1500,564.0,173900,1,0,0,0,0
1456,390.0,163990,1,0,0,0,0
1310,400.0,164990,1,0,0,0,0
1436,528.0,98000,1,0,0,0,0
1466,528.0,149900,1,0,0,0,0
1220,396.0,102000,1,0,0,0,0
1012,0.0,127500,0,0,1,0,0
980,0.0,127500,0,0,1,0,0
1176,360.0,119900,1,0,0,0,0
1724,616.0,196500,1,0,0,0,0
914,0.0,117250,1,0,0,0,0
2314,502.0,229000,1,0,0,0,0
1072,525.0,145000,0,0,0,0,1
1072,525.0,140000,0,0,0,0,1
1072,525.0,142500,0,0,0,0,1
1709,380.0,134000,0,0,0,1,0
1709,380.0,130000,0,0,0,1,0
1709,380.0,130000,0,0,0,1,0
1709,380.0,137500,0,0,0,1,0
1708,380.0,130000,0,0,0,0,1
936,265.0,97900,1,0,0,0,0
1338,528.0,92000,1,0,0,0,0
1669,288.0,107000,1,0,0,0,0
1184,0.0,81000,1,0,0,0,0
1221,392.0,104900,1,0,0,0,0
864,572.0,115000,1,0,0,0,0
1482,609.0,125000,1,0,0,0,0
1250,280.0,116000,1,0,0,0,0
1414,0.0,83000,1,0,0,0,0
2230,440.0,118500,1,0,0,0,0
498,216.0,35000,1,0,0,0,0
1273,275.0,121000,1,0,0,0,0
1928,0.0,160000,0,1,0,0,0
1595,240.0,140000,1,0,0,0,0
1551,240.0,137000,1,0,0,0,0
1340,440.0,128000,0,1,0,0,0
1479,312.0,160000,1,0,0,0,0
1784,180.0,138887,1,0,0,0,0
1510,216.0,149000,1,0,0,0,0
1522,0.0,102000,1,0,0,0,0
1636,288.0,167000,1,0,0,0,0
1802,216.0,200100,1,0,0,0,0
1465,240.0,131000,1,0,0,0,0
1288,240.0,112000,1,0,0,0,0
1717,642.0,140000,1,0,0,0,0
1550,318.0,195000,1,0,0,0,0
1517,400.0,230000,1,0,0,0,0
1717,410.0,194000,1,0,0,0,0
1180,252.0,137500,1,0,0,0,0
2057,180.0,250000,1,0,0,0,0
1671,451.0,218000,1,0,0,0,0
2345,360.0,239000,1,0,0,0,0
1609,579.0,199500,1,0,0,0,0
1801,365.0,210000,1,0,0,0,0
1811,470.0,230000,1,0,0,0,0
1647,621.0,217500,1,0,0,0,0
2315,342.0,257000,1,0,0,0,0
1336,375.0,157000,0,1,0,0,0
1844,540.0,223000,1,0,0,0,0
976,215.0,102000,1,0,0,0,0
1285,506.0,145400,1,0,0,0,0
672,0.0,72000,1,0,0,0,0
641,272.0,85000,1,0,0,0,0
951,327.0,106500,1,0,0,0,0
1638,384.0,139000,1,0,0,0,0
1336,570.0,108000,1,0,0,0,0
729,0.0,51689,1,0,0,0,0
480,308.0,35311,1,0,0,0,0
1396,0.0,115000,0,1,0,0,0
936,0.0,78000,1,0,0,0,0
1778,495.0,375000,0,0,0,0,1
1646,525.0,300000,0,0,0,0,1
1625,576.0,242500,1,0,0,0,0
1664,616.0,145000,0,0,1,0,0
1491,490.0,209000,1,0,0,0,0
1004,504.0,135000,0,0,1,0,0
1210,528.0,148000,1,0,0,0,0
1959,766.0,171000,0,0,1,0,0
2519,628.0,335000,1,0,0,0,0
1295,312.0,230000,0,0,0,0,1
1650,518.0,250764,1,0,0,0,0
1707,511.0,228000,1,0,0,0,0
1137,551.0,176000,1,0,0,0,0
1339,484.0,180000,1,0,0,0,0
2514,693.0,250000,1,0,0,0,0
1403,470.0,202000,1,0,0,0,0
1800,765.0,312500,1,0,0,0,0
1960,714.0,320000,1,0,0,0,0
2028,880.0,369900,1,0,0,0,0
1838,682.0,359900,1,0,0,0,0
1600,270.0,81500,1,0,0,0,0
1368,784.0,215000,0,0,1,0,0
1216,402.0,164000,0,0,0,1,0
1337,405.0,153500,0,0,0,0,1
1140,0.0,84500,1,0,0,0,0
1304,336.0,104500,0,0,0,0,1
1475,336.0,127000,0,0,0,0,1
2521,576.0,151400,0,0,0,0,1
874,288.0,126500,1,0,0,0,0
1652,928.0,146500,0,0,1,0,0
630,0.0,73000,0,0,0,1,0
1092,253.0,79400,0,0,0,0,1
1360,336.0,140000,1,0,0,0,0
630,0.0,92000,0,0,0,1,0
1092,286.0,87550,0,0,0,1,0
1092,0.0,79500,0,0,0,1,0
1092,0.0,90500,0,0,0,1,0
1092,286.0,71000,0,0,0,0,1
1728,574.0,150900,0,0,1,0,0
1728,560.0,188000,0,0,1,0,0
1126,484.0,160000,1,0,0,0,0
1224,576.0,131000,1,0,0,0,0
1003,588.0,142500,1,0,0,0,0
902,484.0,131000,1,0,0,0,0
970,0.0,132000,1,0,0,0,0
1389,418.0,170000,1,0,0,0,0
2000,650.0,188000,1,0,0,0,0
