Lot Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
9800,552.0,149900,1,0,0,0,0
7200,297.0,119900,1,0,0,0,0
3612,484.0,137000,0,0,0,1,0
11367,586.0,255000,1,0,0,0,0
9930,591.0,222000,1,0,0,0,0
9468,530.0,214000,1,0,0,0,0
11088,418.0,220000,1,0,0,0,0
14781,748.0,275000,1,0,0,0,0
8726,529.0,197000,1,0,0,0,0
8125,900.0,230000,1,0,0,0,0
10566,646.0,268500,1,0,0,0,0
21533,467.0,210900,1,0,0,0,0
11250,555.0,227000,1,0,0,0,0
11250,610.0,237000,1,0,0,0,0
9750,583.0,274300,1,0,0,0,0
9100,484.0,216837,1,0,0,0,0
4435,420.0,133000,0,0,0,0,1
4435,420.0,155900,0,0,0,0,1
15611,685.0,233230,1,0,0,0,0
8810,545.0,207000,1,0,0,0,0
12393,434.0,195000,1,0,0,0,0
9135,544.0,200000,1,0,0,0,0
8581,578.0,203160,1,0,0,0,0
8400,572.0,195800,1,0,0,0,0
10084,782.0,212900,1,0,0,0,0
11645,565.0,196500,1,0,0,0,0
8772,502.0,198000,1,0,0,0,0
8846,564.0,173900,1,0,0,0,0
8461,390.0,163990,1,0,0,0,0
8767,400.0,164990,1,0,0,0,0
8777,528.0,98000,1,0,0,0,0
17755,528.0,149900,1,0,0,0,0
8877,396.0,102000,1,0,0,0,0
7840,0.0,127500,0,0,1,0,0
9400,0.0,127500,0,0,1,0,0
16133,360.0,119900,1,0,0,0,0
7162,616.0,196500,1,0,0,0,0
8050,0.0,117250,1,0,0,0,0
11060,502.0,229000,1,0,0,0,0
3675,525.0,145000,0,0,0,0,1
3675,525.0,140000,0,0,0,0,1
3675,525.0,142500,0,0,0,0,1
2522,380.0,134000,0,0,0,1,0
2522,380.0,130000,0,0,0,1,0
2522,380.0,130000,0,0,0,1,0
2522,380.0,137500,0,0,0,1,0
3363,380.0,130000,0,0,0,0,1
6956,265.0,97900,1,0,0,0,0
7822,528.0,92000,1,0,0,0,0
8707,288.0,107000,1,0,0,0,0
8410,0.0,81000,1,0,0,0,0
9738,392.0,104900,1,0,0,0,0
8172,572.0,115000,1,0,0,0,0
16012,609.0,125000,1,0,0,0,0
8248,280.0,116000,1,0,0,0,0
8248,0.0,83000,1,0,0,0,0
6204,440.0,118500,1,0,0,0,0
8088,216.0,35000,1,0,0,0,0
11388,275.0,121000,1,0,0,0,0
7082,0.0,160000,0,1,0,0,0
8400,240.0,140000,1,0,0,0,0
10890,240.0,137000,1,0,0,0,0
6430,440.0,128000,0,1,0,0,0
7000,312.0,160000,1,0,0,0,0
13132,180.0,138887,1,0,0,0,0
4899,216.0,149000,1,0,0,0,0
6000,0.0,102000,1,0,0,0,0
9399,288.0,167000,1,0,0,0,0
7588,216.0,200100,1,0,0,0,0
10164,240.0,131000,1,0,0,0,0
6191,240.0,112000,1,0,0,0,0
9550,642.0,140000,1,0,0,0,0
21780,318.0,195000,1,0,0,0,0
11435,400.0,230000,1,0,0,0,0
12400,410.0,194000,1,0,0,0,0
11600,252.0,137500,1,0,0,0,0
11500,180.0,250000,1,0,0,0,0
8170,451.0,218000,1,0,0,0,0
16560,360.0,239000,1,0,0,0,0
12320,579.0,199500,1,0,0,0,0
14210,365.0,210000,1,0,0,0,0
14115,470.0,230000,1,0,0,0,0
12984,621.0,217500,1,0,0,0,0
15600,342.0,257000,1,0,0,0,0
15750,375.0,157000,0,1,0,0,0
16381,540.0,223000,1,0,0,0,0
7288,215.0,102000,1,0,0,0,0
7000,506.0,145400,1,0,0,0,0
8534,0.0,72000,1,0,0,0,0
7030,272.0,85000,1,0,0,0,0
8765,327.0,106500,1,0,0,0,0
9060,384.0,139000,1,0,0,0,0
11040,570.0,108000,1,0,0,0,0
12366,0.0,51689,1,0,0,0,0
9000,308.0,35311,1,0,0,0,0
9000,0.0,115000,0,1,0,0,0
8520,0.0,78000,1,0,0,0,0
5748,495.0,375000,0,0,0,0,1
3842,525.0,300000,0,0,0,0,1
23580,576.0,242500,1,0,0,0,0
8385,616.0,145000,0,0,1,0,0
9116,490.0,209000,1,0,0,0,0
10530,504.0,135000,0,0,1,0,0
11080,528.0,148000,1,0,0,0,0
11070,766.0,171000,0,0,1,0,0
26178,628.0,335000,1,0,0,0,0
8239,312.0,230000,0,0,0,0,1
50102,518.0,250764,1,0,0,0,0
16669,511.0,228000,1,0,0,0,0
13811,551.0,176000,1,0,0,0,0
8049,484.0,180000,1,0,0,0,0
11170,693.0,250000,1,0,0,0,0
8098,470.0,202000,1,0,0,0,0
14331,765.0,312500,1,0,0,0,0
13618,714.0,320000,1,0,0,0,0
11443,880.0,369900,1,0,0,0,0
11577,682.0,359900,1,0,0,0,0
31250,270.0,81500,1,0,0,0,0
7020,784.0,215000,0,0,1,0,0
4500,402.0,164000,0,0,0,1,0
4500,405.0,153500,0,0,0,0,1
17217,0.0,84500,1,0,0,0,0
2665,336.0,104500,0,0,0,0,1
2665,336.0,127000,0,0,0,0,1
3964,576.0,151400,0,0,0,0,1
10172,288.0,126500,1,0,0,0,0
11836,928.0,146500,0,0,1,0,0
1470,0.0,73000,0,0,0,1,0
1484,253.0,79400,0,0,0,0,1
13384,336.0,140000,1,0,0,0,0
1533,0.0,92000,0,0,0,1,0
1533,286.0,87550,0,0,0,1,0
1526,0.0,79500,0,0,0,1,0
1936,0.0,90500,0,0,0,1,0
1894,286.0,71000,0,0,0,0,1
12640,574.0,150900,0,0,1,0,0
9297,560.0,188000,0,0,1,0,0
17400,484.0,160000,1,0,0,0,0
20000,576.0,131000,1,0,0,0,0
7937,588.0,142500,1,0,0,0,0
8885,484.0,131000,1,0,0,0,0
10441,0.0,132000,1,0,0,0,0
10010,418.0,170000,1,0,0,0,0
9627,650.0,188000,1,0,0,0,0
